,Order,Family,Genus,Species,animal,TOTALINNOVATIONS2025,FOODINNO2025,TECHINNO2025,TOTALINNOVATIONS2025_ResEff,FOODINNO2025_ResEff,TECHINNO2025_ResEff,Range.Size,ResearchEffort,DietBreadth,HabitatBreadth,GenerationLength,GenerationLengthFULL,MaxLongevity,Insularity,UrbanFULL,IUCNStatus2019,StatusCode,PopulationTrend2019,TrendCode,HabitatDestruction,Overexploitation,InvasiveSpecies,CriterionB,Brain_size,Relative_brain_size,Beak_length.Culmen,Beak_length.Nares,Beak_width,Beak_depth,Tarsus_length,Wing_length,Kipps_distance,Secondary1,Hand.Wing_index,Tail_length,Mass,Habitat,Habitat_density,Migration,Trophic_level,Trophic_niche,Primary_lifestyle,Range_size,buildingcoll,lbuildingcoll,buildingcoll_mig,lbuildingcoll_mig,buildingcoll_nonmig,lbuildingcoll_nonmig,rawtowercoll,ltowercollnonzero,rawturbinecoll,lturbinecollnonxero,ALLcoll,Abundance.estimate
4973,CAPRIMULGIFORMES,TROCHILIDAE,Calliphlox,Calliphlox_bryantae,Calliphlox_bryantae,0,0,0,0.017398403,0.013442044,0.031916496,9185.28,0,2,3.110493115,4.2,1.817965943,6.68909503,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,18.8,14.2,1.3,1.5,4,41.6,28.2,13.4,67.7,30,3.3,Forest,2,1,Herbivore,Nectarivore,Aerial,9185.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1434
4974,CAPRIMULGIFORMES,TROCHILIDAE,Calliphlox,Calliphlox_evelynae,Calliphlox_evelynae,0,0,0,-0.155282509,-0.104901006,-0.069868319, NA,2,2,3.251422071,4.2,NA,NA,1,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,16.1,10.7,5.7,7.9,26.9,71.8,6.8,64.9,9.5,75.5,30.7,Forest,2,1,Omnivore,Omnivore,Generalist,13854.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,880312
4975,CAPRIMULGIFORMES,TROCHILIDAE,Calothorax,Calothorax_pulcher,Calothorax_pulcher,0,0,0,0.017398403,0.013442044,0.031916496,52857.18,0,2,2.297675375,4.2,1.688146382,5.376262099,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,21.4,16.4,1.3,1.6,3.9,37.1,23.2,14.2,62.1,27.4,2.7,Shrubland,2,1,Herbivore,Nectarivore,Aerial,52857.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1789
4976,PASSERIFORMES,PYCNONOTIDAE,Calyptocichla,Calyptocichla_serinus,Calyptocichla_serina,0,0,0,0.017398403,0.013442044,0.031916496,1315030.41,0,2,2.038466049,3.5,3.253082748,10.47298592,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,17.9,10.3,3.8,4.5,20.2,89.6,16,73.8,17.8,79.2,38.73,Forest,1,1,Herbivore,Frugivore,Insessorial,1315030.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4977,PASSERIFORMES,CISTICOLIDAE,Camaroptera,Camaroptera_superciliaris,Camaroptera_superciliaris,0,0,0,-0.091551122,-0.061224107,-0.032302573,3154212.79,1,1,2.418389882,4.3,2.269742411,7.309063763,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,15.7,9.3,3.4,2.9,19.2,48.6,4.6,44,9.5,28.6,9.7,Forest,1,1,Carnivore,Invertivore,Insessorial,3154212.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,962465
4978,PASSERIFORMES,CAMPEPHAGIDAE,Campephaga,Campephaga_flava,Campephaga_flava,0,0,0,-0.23557456,-0.15992739,-0.117195563,5014249.34,4,2,3.226389516,4.6,3.379430551,9.323384093,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,19,9.8,6.1,5.4,19.7,98.8,22.2,76.4,22.5,85.4,32.3,Shrubland,2,1,Carnivore,Invertivore,Insessorial,5014249.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1960789
4979,PICIFORMES,PICIDAE,Campephilus,Campephilus_leucopogon,Campephilus_leucopogon,1,1,0,0.404685598,0.496974837,-0.148369222,1077553.56,6,1,2.297447281,6.5,4.667402844,13.37038138,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,46.5,36,12.4,11.7,32.1,181.2,46.2,132.6,25.7,105.2,249,Woodland,2,1,Carnivore,Invertivore,Insessorial,1077553.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380693
4980,PICIFORMES,PICIDAE,Campethera,Campethera_abingoni,Campethera_abingoni,1,1,0,0.348623095,0.458553639,-0.181414632,6437199.24,9,1,3.876724391,4.2,3.792452668,10.57779686,0,1,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,26.3,19.3,7.2,6.6,19.9,110.4,20.2,90.1,18.3,66.8,67.52,Shrubland,2,1,Carnivore,Invertivore,Insessorial,6437199.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1100297
4981,PICIFORMES,PICIDAE,Campethera,Campethera_bennettii,Campethera_bennettii,0,0,0,-0.200500647,-0.135890258,-0.096521641,4469921.88,3,1,1.518645861,4.2,3.628963658,10.46486453,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,25.2,17.2,6.9,6.8,21.6,116.8,24.2,91.8,20.9,66.8,70.1,Woodland,3,1,Carnivore,Invertivore,Terrestrial,4469921.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379023
4982,PICIFORMES,PICIDAE,Campethera,Campethera_cailliautii,Campethera_cailliautii,0,0,0,-0.23557456,-0.15992739,-0.117195563,3823971.24,4,1,2.904117501,4.2,3.361171231,9.367400262,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,17.6,13.3,5.9,4.9,15.1,90,14.8,75.2,16.4,60.5,41.1,Forest,2,1,Carnivore,Invertivore,Insessorial,3823971.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,783992
4983,PICIFORMES,PICIDAE,Campethera,Campethera_nivosa,Campethera_nivosa,0,0,0,-0.200500647,-0.135890258,-0.096521641,3825842.41,3,1,4.21622086,4.2,3.47829271,9.210385777,0,0,Least-Concern,1,stable,2,0,0,0,NO,1.596,0.377,17.5,13.4,6.2,5.9,16.9,82.9,9.8,76.4,11.3,44,37.8,Forest,1,1,Carnivore,Invertivore,Insessorial,3825842.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,580879
4984,PICIFORMES,PICIDAE,Campethera,Campethera_notata,Campethera_notata,0,0,0,-0.327963421,-0.223244055,-0.171653135,95428.78,8,1,3.214553991,4.2,3.61771806,10.88527954,0,0,Near-Threatened,2,stable,2,1,0,0,NO,NA,NA,23.4,17.1,6.4,6.3,20,104.8,17.8,87,17,75.2,62,Forest,1,1,Carnivore,Invertivore,Insessorial,95428.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54289
4985,PICIFORMES,PICIDAE,Campethera,Campethera_nubica,Campethera_nubica,0,0,0,-0.091551122,-0.061224107,-0.032302573,3241336.04,1,1,2.232822021,4.2,3.598947731,10.00917987,0,0,Least-Concern,1,stable,2,0,0,0,NO,1.76,0.218,26.4,17.8,6.7,6.5,20.5,109.2,19,89.8,17.5,65.8,59.7,Shrubland,2,1,Carnivore,Invertivore,Insessorial,3241336.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,698597
4986,PICIFORMES,PICIDAE,Campethera,Campethera_punctuligera,Campethera_punctuligera,0,0,0,0.017398403,0.013442044,0.031916496,4070381.33,0,1,1.767393868,4.2,3.835660981,10.50726474,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,27.1,19.4,7.2,7.1,21.7,113.4,22.4,92.2,19.6,71.4,71.79,Woodland,3,1,Carnivore,Invertivore,Insessorial,4070381.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,538375
4987,PICIFORMES,PICIDAE,Campethera,Campethera_taeniolaema,Campethera_tullbergi,0,0,0,0.017398403,0.013442044,0.031916496,283260.68,0,1,0.999723604,4.2,3.377499459,9.434402367,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,21.6,15.8,5.7,5.9,19.5,107.2,21.3,85.9,19.9,62.7,50.5,Forest,1,1,Carnivore,Invertivore,Insessorial,283260.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134134
4988,PICIFORMES,PICIDAE,Campethera,Campethera_tullbergi,Campethera_tullbergi,0,0,0,-0.091551122,-0.061224107,-0.032302573,62707.5,1,1,0.999723604,4.2,3.377499459,9.434402367,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,24.3,17,7.3,6.6,20.1,108.6,15.4,93,14.2,73.2,50.5,Forest,1,1,Carnivore,Invertivore,Insessorial,62707.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134134
4989,PASSERIFORMES,MUSCICAPIDAE,Campicoloides,Campicoloides_bifasciatus,Oenanthe_bifasciata,0,0,0,0.017398403,0.013442044,0.031916496,244640.94,0,4,1.816824966,4.1,2.883557283,8.940339999,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,19.8,11.2,4.3,4.7,31,89.4,15.5,73,17.5,64.7,35,Rock,3,1,Carnivore,Invertivore,Insessorial,244640.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4990,PASSERIFORMES,CAMPEPHAGIDAE,Campochaera,Campochaera_sloetii,Campochaera_sloetii,0,0,0,-0.155282509,-0.104901006,-0.069868319,229861.84,2,2,0.999801035,4.6,3.328205749,10.63726198,1,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,15.6,7.4,5.3,5,20.2,105.1,32.1,72.4,30.7,87,41,Forest,1,1,Herbivore,Frugivore,Insessorial,229861.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205547
4991,CAPRIMULGIFORMES,TROCHILIDAE,Campylopterus,Campylopterus_hyperythrus,Campylopterus_hyperythrus,0,0,0,0.017398403,0.013442044,0.031916496,40875.45,0,2,1.735422106,4.2,2.153157597,7.501486,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,22.9,17.1,2.1,1.9,5.3,63.2,37.5,25.7,59.2,43.5,6.4,Forest,2,1,Herbivore,Nectarivore,Aerial,40875.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5228
4992,CAPRIMULGIFORMES,TROCHILIDAE,Campylopterus,Campylopterus_largipennis,Campylopterus_largipennis,0,0,0,-0.155282509,-0.104901006,-0.069868319,7144478.94,2,2,2.418389882,4.2,2.323078552,8.068936087,0,0,Least-Concern,1,stable,2,0,0,0,NO,0.313,-0.401,30.2,24,2.7,2.9,5.6,72.3,44,28.1,61.1,47,8.3,Forest,1,1,Herbivore,Nectarivore,Aerial,7144478.94,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1804739
4993,PASSERIFORMES,FURNARIIDAE,Campylorhamphus,Campylorhamphus_trochilirostris,Campylorhamphus_trochilirostris,0,0,0,-0.155282509,-0.104901006,-0.069868319,7392722.43,2,2,3.99091499,4,3.39768197,8.019145061,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,60.7,56,4.4,5.5,21.5,98.5,14.9,84.6,15.1,91.9,40.8,Forest,1,1,Carnivore,Invertivore,Insessorial,7392722.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1412725
4994,PASSERIFORMES,TROGLODYTIDAE,Campylorhynchus,Campylorhynchus_albobrunneus,Campylorhynchus_albobrunneus,0,0,0,0.017398403,0.013442044,0.031916496,96308.3,0,1,1.582601181,3.6,2.612480068,7.201471078,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,24.2,15.5,4.4,5.2,25.1,82.2,12.3,69.9,15,82,32.9,Forest,1,1,Carnivore,Invertivore,Insessorial,96308.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60258
4995,PASSERIFORMES,TROGLODYTIDAE,Campylorhynchus,Campylorhynchus_capistratus,Campylorhynchus_rufinucha,0,0,0,0.017398403,0.013442044,0.031916496,213545.98,0,3,2.708044863,3.6,2.436008429,6.33,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,23,13.4,3.9,5,22.4,70.5,6.7,63.8,9.6,72.5,31,Shrubland,3,1,Carnivore,Invertivore,Insessorial,213545.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7411
4996,PASSERIFORMES,TROGLODYTIDAE,Campylorhynchus,Campylorhynchus_chiapensis,Campylorhynchus_chiapensis,0,0,0,0.017398403,0.013442044,0.031916496,6221.46,0,1,2.207004238,5.9,2.9923331,8.357488811,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,30.6,18.2,4.7,5.7,30.4,90.2,10.8,79.4,12,85,50.9,Forest,1,1,Carnivore,Invertivore,Terrestrial,6221.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,593
4997,PASSERIFORMES,TROGLODYTIDAE,Campylorhynchus,Campylorhynchus_fasciatus,Campylorhynchus_fasciatus,0,0,0,0.017398403,0.013442044,0.031916496,121819.89,0,2,3.146630634,3.6,2.557822169,7.061736772,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,27.7,18.2,4.5,4.9,26,83.1,10.5,72.4,12.6,88.8,30,Shrubland,3,1,Carnivore,Invertivore,Insessorial,121819.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1270794
4998,PASSERIFORMES,TROGLODYTIDAE,Campylorhynchus,Campylorhynchus_griseus,Campylorhynchus_griseus,0,0,0,-0.264232034,-0.179567157,-0.134087388,982980.09,5,3,3.084124026,3.6,2.604889661,7.43082282,0,0,Least-Concern,1,stable,2,0,0,0,NO,1.314,0.118,29.6,19,4.5,6,29,83.8,10.6,73.2,12.6,82.2,42.4,Shrubland,2,1,Carnivore,Invertivore,Insessorial,982980.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2192201
4999,PASSERIFORMES,TROGLODYTIDAE,Campylorhynchus,Campylorhynchus_gularis,Campylorhynchus_gularis,1,1,0,0.710545584,0.706589225,0.031916496,243629.76,0,2,2.969380134,3.6,2.426343406,7.349948744,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,22.4,13,3.7,5.3,22.9,73.6,10.6,62.1,14.6,71.6,30.1,Shrubland,2,1,Carnivore,Invertivore,Generalist,243629.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493768
5000,PASSERIFORMES,TROGLODYTIDAE,Campylorhynchus,Campylorhynchus_humilis,Campylorhynchus_rufinucha,0,0,0,0.017398403,0.013442044,0.031916496,89224.07,0,3,2.708044863,3.6,2.436008429,6.33,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,25.9,15.8,4,4.9,24,74,8.2,65.8,11.1,72,31,Shrubland,3,1,Carnivore,Invertivore,Insessorial,89224.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7411
5001,PASSERIFORMES,TROGLODYTIDAE,Campylorhynchus,Campylorhynchus_jocosus,Campylorhynchus_jocosus,0,0,0,0.017398403,0.013442044,0.031916496,89805.27,0,2,1.88372093,3.6,2.514252336,7.294939866,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,26.1,16.6,3.8,4.8,22.1,72,9.9,62.1,13.6,67.2,27.6,Shrubland,2,1,Omnivore,Invertivore,Insessorial,89805.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53924
5002,PASSERIFORMES,TROGLODYTIDAE,Campylorhynchus,Campylorhynchus_megalopterus,Campylorhynchus_megalopterus,0,0,0,0.017398403,0.013442044,0.031916496,80148.81,0,1,0.999723604,3.6,2.544593944,7.451686198,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,24.6,15.2,3.8,4.8,25.2,91.1,14.6,75.5,16.2,88.3,33.1,Forest,1,1,Carnivore,Invertivore,Insessorial,80148.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178542
5003,PASSERIFORMES,TROGLODYTIDAE,Campylorhynchus,Campylorhynchus_nuchalis,Campylorhynchus_nuchalis,0,0,0,-0.453473611,-0.309259693,-0.2456337,506629.36,19,1,3.743197661,4,2.950250032,6.640038234,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,20.3,12.6,3.8,4.2,22.2,72.1,10.4,61.8,14.4,77.2,23.2,Woodland,3,1,Carnivore,Invertivore,Insessorial,506629.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1379724
5004,PASSERIFORMES,TROGLODYTIDAE,Campylorhynchus,Campylorhynchus_rufinucha,Campylorhynchus_rufinucha,0,0,0,-0.397411108,-0.270838494,-0.21258829,6118.55,13,3,2.708044863,3.6,2.436008429,6.33,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,23.7,14.6,4.3,5.4,21.9,68,8.2,59.8,12.1,72,31,Shrubland,3,1,Carnivore,Invertivore,Insessorial,6118.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7411
5005,PASSERIFORMES,TROGLODYTIDAE,Campylorhynchus,Campylorhynchus_yucatanicus,Campylorhynchus_yucatanicus,0,0,0,0.017398403,0.013442044,0.031916496,9706.72,0,2,0.999505685,3.6,2.612486961,7.591797081,0,0,Near-Threatened,2,stable,2,1,0,0,NO,NA,NA,27.2,18.2,4.4,5.6,24.6,76.5,9.9,66.6,12.9,80.5,35.5,Shrubland,2,1,Carnivore,Invertivore,Generalist,9706.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8620
5006,PASSERIFORMES,TROGLODYTIDAE,Campylorhynchus,Campylorhynchus_zonatus,Campylorhynchus_zonatus,0,0,0,-0.091551122,-0.061224107,-0.032302573,552668.86,1,1,2.502699878,3.6,2.497842179,7.29206439,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,24,14.4,3.9,4.6,25.1,78.4,9.7,67.3,12.6,82,34.6,Forest,1,1,Carnivore,Invertivore,Insessorial,552668.86,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,2715908
5007,PICIFORMES,CAPITONIDAE,Capito,Capito_aurovirens,Capito_aurovirens,0,0,0,-0.091551122,-0.061224107,-0.032302573,1228941.99,1,2,2.277418503,8.5,3.565142763,11.24075273,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,21.9,15.3,6.6,9.6,22.1,82.8,6.9,75.9,8.3,69.2,56.2,Forest,1,1,Herbivore,Frugivore,Insessorial,1228941.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1105352
5008,PICIFORMES,CAPITONIDAE,Capito,Capito_fitzpatricki,Capito_wallacei,0,0,0,0.017398403,0.013442044,0.031916496,500.27,0,2,0.999723604,8.5,3.677304692,11.82461464,0,0,Near-Threatened,2,stable,2,1,0,0,NO,NA,NA,23.8,17,9.2,10.7,24.3,92,17,75,18.5,58.8,69.49,NA,1,1,Herbivore,Frugivore,Insessorial,500.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
5009,PICIFORMES,CAPITONIDAE,Capito,Capito_niger,Capito_niger,0,0,0,-0.200500647,-0.135890258,-0.096521641,1107267.21,3,2,3.457314404,8.5,3.074016294,10.73309108,0,0,Least-Concern,1,stable,2,0,0,0,NO,1.35,-0.025,24,16.6,7.3,9.3,22.2,80.2,15.3,64.2,19.3,47.8,57.37,Forest,1,1,Herbivore,Frugivore,Insessorial,1107267.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494669
5010,PICIFORMES,CAPITONIDAE,Capito,Capito_wallacei,Capito_wallacei,0,0,0,-0.091551122,-0.061224107,-0.032302573,185.53,1,2,0.999723604,8.5,3.677304692,11.82461464,0,0,Vulnerable,3,stable,2,1,1,0,NO,NA,NA,22,16.4,8.4,9.5,24.4,89.8,15.9,73.8,17.7,58.8,69.49,Forest,1,1,Herbivore,Frugivore,Insessorial,185.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
5011,CAPRIMULGIFORMES,CAPRIMULGIDAE,Caprimulgus,Caprimulgus_affinis,Caprimulgus_affinis,0,0,0,-0.23557456,-0.15992739,-0.117195563,4956065.32,4,1,5.124080268,5.6,4.124963411,12.1989716,0,1,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,20.6,7.3,5.3,3,17.8,159.6,70.6,85.2,45.3,94.4,58.7,Grassland,3,2,Carnivore,Invertivore,Aerial,4956065.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2249364
5012,CAPRIMULGIFORMES,CAPRIMULGIDAE,Caprimulgus,Caprimulgus_andamanicus,Caprimulgus_macrurus,1,1,0,0.710545584,0.706589225,0.031916496,6735.83,0,1,5.330140313,5.6,3.564011641,10.91751053,0,0,Least-Concern,1,stable,2,0,0,0,NO,1.025,-0.381,19.6,6.5,4.2,3.4,16,182.2,83.9,98.4,46,120,66.2,Woodland,2,1,Carnivore,Invertivore,Generalist,6735.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2194411
5013,CAPRIMULGIFORMES,CAPRIMULGIDAE,Caprimulgus,Caprimulgus_asiaticus,Caprimulgus_asiaticus,0,0,0,-0.264232034,-0.179567157,-0.134087388,4043903.95,5,1,3.927336507,5.6,3.100432195,10.33493223,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,12.8,5.4,3.6,2.4,21.1,147.4,66.8,79,45.8,102.8,42,Shrubland,2,1,Carnivore,Invertivore,Aerial,4043903.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,887460
5014,CAPRIMULGIFORMES,CAPRIMULGIDAE,Caprimulgus,Caprimulgus_atripennis,Caprimulgus_atripennis,0,0,0,-0.200500647,-0.135890258,-0.096521641,487705.09,3,1,2.234653202,5.6,3.471231956,10.92627009,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,19.9,7.7,5.6,3.8,17.6,184.2,86,98.2,46.7,132.2,61,Forest,1,1,Carnivore,Invertivore,Aerial,487705.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380783
5015,CAPRIMULGIFORMES,CAPRIMULGIDAE,Caprimulgus,Caprimulgus_clarus,Caprimulgus_clarus,0,0,0,0.017398403,0.013442044,0.031916496,1225629.63,0,1,3.377358491,5.6,3.019583215,9.536263929,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,17.3,5.4,4.1,2.8,19.2,147.8,69.1,78.7,46.8,115.2,42.5,Shrubland,2,1,Carnivore,Invertivore,Aerial,1225629.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345079
5016,CAPRIMULGIFORMES,CAPRIMULGIDAE,Caprimulgus,Caprimulgus_donaldsoni,Caprimulgus_donaldsoni,0,0,0,-0.155282509,-0.104901006,-0.069868319,751577.81,2,1,1.518645861,5.6,2.728210894,8.891266087,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,17.8,6.9,4.4,2.7,18.6,130.2,57.3,73,44,99,29,Shrubland,2,1,Carnivore,Invertivore,Aerial,751577.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185685
5017,CAPRIMULGIFORMES,CAPRIMULGIDAE,Caprimulgus,Caprimulgus_eximius,Caprimulgus_eximius,0,0,0,-0.288461583,-0.196172343,-0.148369222,1981466.64,6,1,2.322489834,5.6,3.37430432,10.91842385,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,18.6,7.3,6,3.2,23.4,181.8,82.5,99.3,45.3,113,66.29,Desert,3,2,Carnivore,Invertivore,Aerial,1981466.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453516
5018,CAPRIMULGIFORMES,CAPRIMULGIDAE,Caprimulgus,Caprimulgus_fraenatus,Caprimulgus_fraenatus,0,0,0,0.017398403,0.013442044,0.031916496,543293.67,0,1,3.183289203,5.6,3.400699349,10.44721061,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,18.5,6,4.3,2.8,18.9,162,74.6,87.4,46,109,59.73,Shrubland,2,1,Carnivore,Invertivore,Aerial,543293.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44509
5019,CAPRIMULGIFORMES,CAPRIMULGIDAE,Caprimulgus,Caprimulgus_macrurus,Caprimulgus_macrurus,1,1,0,0.256234235,0.395236974,-0.235872203,5755294.28,17,1,5.330140313,5.6,3.564011641,10.91751053,0,0,Least-Concern,1,stable,2,0,0,0,NO,1.025,-0.381,22.3,7.7,5.1,3.2,13,179.2,84.5,94.7,47.1,124.8,66.2,Woodland,2,1,Carnivore,Invertivore,Generalist,5755294.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2194411
5020,CAPRIMULGIFORMES,CAPRIMULGIDAE,Caprimulgus,Caprimulgus_madagascariensis,Caprimulgus_madagascariensis,0,0,0,0.017398403,0.013442044,0.031916496,591293.27,0,1,3.587202625,5.6,2.999524813,10.13721353,1,1,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,12.6,5.7,4.3,2.6,15.5,152,74.5,77.5,49,104,41.1,Woodland,2,1,Carnivore,Invertivore,Aerial,591293.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,676325
5021,CAPRIMULGIFORMES,CAPRIMULGIDAE,Caprimulgus,Caprimulgus_meesi,Caprimulgus_meesi,0,0,0,-0.091551122,-0.061224107,-0.032302573,29495.98,1,1,4.070645554,5.6,3.58167398,10.93206632,1,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,20.2,6.3,3.8,3,14.9,168.1,67.4,100.7,40.1,119.7,66.2,NA,2,NA,Carnivore,Invertivore,Aerial,29495.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119887
5022,CAPRIMULGIFORMES,CAPRIMULGIDAE,Caprimulgus,Caprimulgus_pectoralis,Caprimulgus_pectoralis,1,0,1,0.175942183,-0.352936591,0.409947734,5725005.93,29,1,2.850179579,5.6,3.394594854,10.56548983,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,19,7.2,4.8,3.2,17.8,159.3,65.5,93.9,41.2,117.7,51.43,Woodland,2,2,Carnivore,Invertivore,Generalist,5725005.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768006
5023,CAPRIMULGIFORMES,CAPRIMULGIDAE,Caprimulgus,Caprimulgus_poliocephalus,Caprimulgus_poliocephalus,0,0,0,-0.309450172,-0.21055641,-0.160740709,807034.95,7,1,3.083974162,5.6,3.009630644,9.626849568,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,15.8,7.1,4.3,2.6,16.8,155.6,69.9,85.8,44.9,112.9,41.8,Forest,2,2,Carnivore,Invertivore,Aerial,807034.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100183
5024,CAPRIMULGIFORMES,CAPRIMULGIDAE,Caprimulgus,Caprimulgus_stellatus,Caprimulgus_stellatus,0,0,0,-0.200500647,-0.135890258,-0.096521641,123669.26,3,1,1.873760144,5.6,3.187839773,10.58341059,0,0,Least-Concern,1,stable,2,0,0,0,NO,NA,NA,12.3,6.4,4.2,2.7,16.6,154.6,63.1,91.5,40.8,93.6,58.2,Grassland,3,1,Carnivore,Invertivore,Aerial,123669.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
